AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-3022,Survey Researchers,detailed,1640,0.6,,,,,34.52,71810,0.4,22.26,26.84,31.43,40.04,49.68,46310,55830,65370,83270,103340,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-3030,Psychologists,broad,74260,1.8,,,,,47.36,98520,0.5,29.27,35.91,46.08,59.25,68.91,60890,74690,95850,123250,143320,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-3032,Industrial-Organizational Psychologists,detailed,70,9.5,,,,,57.91,120450,3,35.36,47.14,54.82,69.28,81.01,73540,98050,114030,144100,168510,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-3033,Clinical and Counseling Psychologists,detailed,9800,1.1,,,,,49.84,103660,0.3,30.02,37.61,49.12,61.75,69.23,62440,78230,102170,128440,144000,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-3034,School Psychologists,detailed,54550,2.5,,,,,44.66,92890,0.7,29.46,35.28,41.57,51.91,63.59,61270,73380,86470,107970,132270,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-3039,"Psychologists, All Other",detailed,9830,0.2,,,,,59.83,124440,0.1,25.26,50.56,64.91,73.48,80.36,52530,105170,135010,152840,167150,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-3040,Sociologists,broad,1210,0.7,,,,,47.16,98090,0.4,23.88,33.27,46,61.21,69.8,49670,69210,95670,127310,145180,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-3041,Sociologists,detailed,1210,0.7,,,,,47.16,98090,0.4,23.88,33.27,46,61.21,69.8,49670,69210,95670,127310,145180,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-3050,Urban and Regional Planners,broad,37170,1.1,,,,,42.66,88740,0.4,26.3,31.42,39.84,49.96,61.03,54700,65350,82870,103910,126940,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,19-3051,Urban and Regional Planners,detailed,37170,1.1,,,,,42.66,88740,0.4,26.3,31.42,39.84,49.96,61.03,54700,65350,82870,103910,126940,,
