AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,17-3025,Environmental Engineering Technologists and Technicians,detailed,60,5.7,,,0,~,32.35,67280,0.5,24.61,25.25,32.12,36.19,43.3,51190,52510,66800,75280,90060,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,17-3026,Industrial Engineering Technologists and Technicians,detailed,50,0.6,,,0,~,31.61,65760,1.2,24.01,26.74,31.99,35.7,38.1,49950,55630,66550,74250,79250,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,17-3027,Mechanical Engineering Technologists and Technicians,detailed,340,1.1,,,0.02,1,29.28,60900,0.4,23.07,25.32,25.32,30.94,42.15,47980,52660,52660,64350,87670,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,17-3028,Calibration Technologists and Technicians,detailed,50,2.3,,,0,~,27.94,58120,0.8,19.26,23.47,29.01,30.6,36.96,40060,48820,60330,63650,76880,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",detailed,1050,1.2,,,0.05,2,31.65,65840,0.5,20.41,23.75,30.75,36.41,42.18,42450,49410,63970,75730,87720,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,17-3030,Surveying and Mapping Technicians,broad,70,1.3,,,0,~,28.79,59880,0.4,21.89,25.78,29.63,31.06,35.51,45530,53610,61630,64610,73850,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,17-3031,Surveying and Mapping Technicians,detailed,70,1.3,,,0,~,28.79,59880,0.4,21.89,25.78,29.63,31.06,35.51,45530,53610,61630,64610,73850,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,19-0000,"Life, Physical, and Social Science Occupations",major,93730,0.7,,,4.53,46,34.2,71130,0.7,19.02,24.06,30.32,39.11,51.75,39550,50050,63070,81360,107640,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,19-1000,Life Scientists,minor,26340,2.1,,,1.27,9,36.65,76240,0.8,23.8,28.92,31.57,40.53,51.98,49500,60150,65670,84310,108120,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,19-1010,Agricultural and Food Scientists,broad,3460,2.2,,,0.17,4,33.85,70410,0.7,23.84,25.61,30.49,38.37,47.89,49590,53270,63420,79810,99600,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,19-1011,Animal Scientists,detailed,590,0.8,,,0.03,1,35.4,73630,0.7,24.28,25.61,31.79,39.66,49.68,50500,53270,66130,82480,103340,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,19-1012,Food Scientists and Technologists,detailed,480,6.3,,,0.02,1,35.54,73920,1.6,23.68,26.28,31.02,39.61,48.98,49240,54660,64520,82380,101880,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,19-1013,Soil and Plant Scientists,detailed,2400,2.8,,,0.12,4,33.14,68920,0.9,23.84,25.31,30.06,37.8,46.79,49590,52640,62530,78620,97320,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,19-1020,Biological Scientists,broad,5220,0.4,,,0.25,3,35.46,73750,0.5,23.68,26.47,30.9,39.14,51.83,49250,55060,64280,81420,107810,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,19-1021,Biochemists and Biophysicists,detailed,1080,1.8,,,0.05,1,33.57,69820,0.7,23.95,26.02,30.56,38.43,47.7,49810,54120,63570,79920,99220,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,19-1022,Microbiologists,detailed,1110,0.1,,,0.05,1,35.7,74260,0.5,23.83,26.87,30.52,38.84,53.64,49560,55890,63470,80780,111560,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,19-1023,Zoologists and Wildlife Biologists,detailed,420,0.9,,,0.02,1,36.35,75600,0.6,24.32,28.89,32.23,40.37,53.89,50590,60080,67040,83970,112090,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,19-1029,"Biological Scientists, All Other",detailed,2610,0.2,,,0.13,2,35.99,74860,0.6,23.08,26.47,31.23,40.14,51.83,48000,55060,64970,83500,107810,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,19-1030,Conservation Scientists and Foresters,broad,1280,19.8,,,0.06,2,32.08,66730,5.2,22.95,24.08,30.81,38.58,49.36,47730,50090,64080,80240,102670,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,19-1031,Conservation Scientists,detailed,770,0.2,,,0.04,1,35.54,73910,0.7,24.19,28.35,30.82,38.58,49.36,50320,58970,64110,80240,102670,,
