AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,19-0000,"Life, Physical, and Social Science Occupations",major,6180,5,,,1.23,8,37.64,78290,2,21.69,24.51,34.41,47.35,59.63,45110,50980,71580,98490,124030,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,19-2000,Physical Scientists,minor,2070,6.9,,,0.41,3,40.15,83510,2,23.3,25.94,37.01,48.11,66.58,48470,53950,76980,100060,138480,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,19-2030,Chemists and Materials Scientists,broad,780,9.2,,,0.16,1,34.75,72290,3.1,23.7,25.17,32.83,41.68,46.78,49290,52350,68290,86690,97300,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,19-2031,Chemists,detailed,760,9.3,,,0.15,1,34.82,72430,3.1,23.7,25.23,32.83,41.68,46.78,49290,52480,68290,86690,97300,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,19-2040,Environmental Scientists and Geoscientists,broad,1240,10.1,,,0.25,2,42.79,89010,3.1,23.02,27.02,38.56,53.41,72.85,47880,56210,80200,111090,151520,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,19-2041,"Environmental Scientists and Specialists, Including Health",detailed,940,9.4,,,0.19,2,40.83,84920,3.8,22.56,24.46,36.62,51.31,67.22,46920,50880,76160,106710,139820,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,220,22.2,,,0.04,1,47.06,97880,6.2,28.12,32.84,40.44,53.57,75.3,58500,68310,84110,111420,156620,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,19-2043,Hydrologists,detailed,80,35.1,,,0.02,~,54.33,113000,12.2,35.25,43.54,53.73,74.2,74.2,73330,90560,111750,154340,154340,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,19-4000,"Life, Physical, and Social Science Technicians",minor,2540,10.2,,,0.5,3,32.24,67060,2.6,19.78,22.57,26.98,46.38,48.43,41150,46940,56110,96460,100730,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,19-4030,Chemical Technicians,broad,240,11,,,0.05,~,26.5,55110,2.2,20,21.47,24.42,28.32,36.83,41600,44670,50790,58900,76610,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,19-4031,Chemical Technicians,detailed,240,11,,,0.05,~,26.5,55110,2.2,20,21.47,24.42,28.32,36.83,41600,44670,50790,58900,76610,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,19-4040,Environmental Science and Geoscience Technicians,broad,1920,13.6,,,0.38,3,31.33,65170,3.2,19.49,22.39,26.35,40.57,48.43,40540,46570,54820,84380,100730,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,19-4042,"Environmental Science and Protection Technicians, Including Health",detailed,1910,13.6,,,0.38,3,31.29,65090,3.2,19.47,22.34,26.22,40.57,48.43,40500,46470,54550,84380,100730,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,19-4050,Nuclear Technicians,broad,240,6.5,,,0.05,~,46.58,96880,1.9,37.1,47.2,47.2,49.58,56,77170,98180,98180,103120,116480,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,19-4051,Nuclear Technicians,detailed,240,6.5,,,0.05,~,46.58,96880,1.9,37.1,47.2,47.2,49.58,56,77170,98180,98180,103120,116480,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,19-4090,"Miscellaneous Life, Physical, and Social Science Technicians",broad,**,**,,,**,**,29.63,61630,21.2,14.34,17.79,23.01,26.76,66.94,29830,37000,47860,55650,139240,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,80,36.1,,,0.02,~,29.5,61360,25.4,14.34,17.79,23.01,26.76,66.94,29830,37000,47860,55650,139240,,
99,U.S.,1,US,562000,Waste Management and Remediation Services,3-digit,5,19-5000,Occupational Health and Safety Specialists and Technicians,minor,1550,6.5,,,0.31,3,43.15,89750,2.5,24.08,32.18,40.49,50.48,62.28,50090,66930,84220,105000,129540,,
