AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,611100,Elementary and Secondary Schools,"4-digit, ownership",2,00-0000,All Occupations,total,66230,0,,,100,100,31.47,65450,0.5,17.16,21.55,28.79,37.48,50.2,35700,44820,59890,77970,104420,,
99,U.S.,1,US,611100,Elementary and Secondary Schools,"4-digit, ownership",2,11-0000,Management Occupations,major,4200,0.6,,,6.34,67,56.09,116670,0.3,37.52,46.94,51.19,64.29,78.24,78050,97640,106460,133720,162730,,
99,U.S.,1,US,611100,Elementary and Secondary Schools,"4-digit, ownership",2,11-1000,Top Executives,minor,230,11.3,,,0.35,14,62.79,130600,0.9,40.36,46.94,63.04,81.75,84.01,83940,97640,131130,170050,174730,,
99,U.S.,1,US,611100,Elementary and Secondary Schools,"4-digit, ownership",2,11-1010,Chief Executives,broad,60,3.3,,,0.1,7,83.98,174680,0.9,62.68,81.34,81.85,83.75,104.18,130370,169190,170240,174190,216700,,
99,U.S.,1,US,611100,Elementary and Secondary Schools,"4-digit, ownership",2,11-1011,Chief Executives,detailed,60,3.3,,,0.1,7,83.98,174680,0.9,62.68,81.34,81.85,83.75,104.18,130370,169190,170240,174190,216700,,
99,U.S.,1,US,611100,Elementary and Secondary Schools,"4-digit, ownership",2,11-1020,General and Operations Managers,broad,170,16.7,,,0.25,10,54.72,113820,3.6,40.36,40.98,51.69,64.06,65.74,83940,85240,107520,133240,136740,,
99,U.S.,1,US,611100,Elementary and Secondary Schools,"4-digit, ownership",2,11-1021,General and Operations Managers,detailed,170,16.7,,,0.25,10,54.72,113820,3.6,40.36,40.98,51.69,64.06,65.74,83940,85240,107520,133240,136740,,
99,U.S.,1,US,611100,Elementary and Secondary Schools,"4-digit, ownership",2,11-3000,Operations Specialties Managers,minor,430,2.5,,,0.65,29,50.23,104480,1.2,40.82,42.79,46.45,56.13,60.22,84900,88990,96620,116750,125250,,
99,U.S.,1,US,611100,Elementary and Secondary Schools,"4-digit, ownership",2,11-3010,Administrative Services and Facilities Managers,broad,180,3.2,,,0.27,21,48.5,100880,1.5,39.27,44.35,46.45,56.13,57.99,81680,92240,96620,116740,120620,,
99,U.S.,1,US,611100,Elementary and Secondary Schools,"4-digit, ownership",2,11-3012,Administrative Services Managers,detailed,150,4.7,,,0.23,18,48.36,100580,1.9,39.27,44.36,46.45,56.13,57.99,81680,92270,96620,116740,120620,,
