AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,13-2040,Credit Analysts,broad,250,13.5,,,0,~,42.72,88850,1.6,30.06,34.38,40.41,49.17,59.76,62530,71500,84060,102280,124300,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,13-2041,Credit Analysts,detailed,250,13.5,,,0,~,42.72,88850,1.6,30.06,34.38,40.41,49.17,59.76,62530,71500,84060,102280,124300,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,13-2050,Financial Analysts and Advisors,broad,14130,1,,,0.14,4,44.26,92070,0.3,26.97,31.8,39.11,50.33,64.25,56100,66140,81350,104690,133650,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,13-2051,Financial and Investment Analysts,detailed,11550,1.1,,,0.11,3,44.93,93450,0.3,27.8,32.37,39.45,50.58,64.68,57820,67330,82060,105210,134530,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,13-2052,Personal Financial Advisors,detailed,330,5,,,0,~,40.49,84220,1.5,23.35,29.75,37.09,46.5,59.33,48570,61880,77150,96720,123400,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,13-2053,Insurance Underwriters,detailed,620,1.6,,,0.01,~,35.66,74170,1.1,24.04,26.26,35.55,38.58,51.61,50000,54620,73930,80240,107350,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,13-2054,Financial Risk Specialists,detailed,1620,3.1,,,0.02,1,43.58,90650,1,24.52,29.97,38.96,52.6,66,51010,62330,81040,109400,137280,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,13-2060,Financial Examiners,broad,12150,0.1,,,0.12,1,58.91,122540,0.1,29.57,37.09,49.71,75.39,105.3,61510,77140,103410,156810,219020,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,13-2061,Financial Examiners,detailed,12150,0.1,,,0.12,1,58.91,122540,0.1,29.57,37.09,49.71,75.39,105.3,61510,77140,103410,156810,219020,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,13-2070,Credit Counselors and Loan Officers,broad,6100,0.7,,,0.06,2,38.52,80130,0.2,27.45,31.31,37.64,45.34,51.56,57100,65120,78290,94310,107240,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,13-2071,Credit Counselors,detailed,150,7,,,0,~,27.74,57700,4.2,19.26,19.26,24.39,34.58,43.51,40070,40070,50730,71930,90510,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,13-2072,Loan Officers,detailed,5940,0.7,,,0.06,2,38.8,80710,0.2,28.82,31.31,37.89,45.46,51.56,59950,65120,78810,94560,107240,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,13-2080,"Tax Examiners, Collectors and Preparers, and Revenue Agents",broad,53540,0.8,,,0.53,7,32.49,67570,0.3,19.24,22.51,28.72,38.14,53.03,40020,46820,59740,79330,110300,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,53530,0.8,,,0.53,7,32.49,67570,0.3,19.24,22.51,28.72,38.14,53.03,40020,46820,59740,79330,110300,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,13-2090,Miscellaneous Financial Specialists,broad,33190,0.3,,,0.33,3,46.63,97000,0.1,28.82,35.38,45,55.45,66.16,59950,73590,93600,115340,137610,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,13-2099,"Financial Specialists, All Other",detailed,33190,0.3,,,0.33,3,46.63,97000,0.1,28.82,35.38,45,55.45,66.16,59950,73590,93600,115340,137610,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,15-0000,Computer and Mathematical Occupations,major,300740,0.3,,,2.99,21,50.2,104410,0.1,28.42,37.03,48.8,61.78,73.72,59110,77010,101500,128500,153340,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,15-1200,Computer Occupations,minor,273180,0.3,,,2.71,21,50.16,104320,0.1,28.76,37.25,48.88,61.53,73.72,59830,77480,101670,127980,153340,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,15-1210,Computer and Information Analysts,broad,41620,0.5,,,0.41,5,47.36,98500,0.2,30.16,36.86,46.88,56.79,64.04,62730,76670,97510,118130,133200,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,15-1211,Computer Systems Analysts,detailed,36760,0.5,,,0.37,5,47.08,97930,0.2,29.94,36.7,46.84,56.55,64.04,62280,76340,97430,117620,133200,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,15-1212,Information Security Analysts,detailed,4860,0.9,,,0.05,2,49.42,102790,0.3,31.34,38.04,47.18,58.47,67.58,65180,79130,98130,121610,140570,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,15-1220,Computer and Information Research Scientists,broad,10740,0,,,0.11,1,60.17,125140,0,38.49,45.06,59.29,73.61,86.76,80060,93720,123320,153110,180460,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,15-1221,Computer and Information Research Scientists,detailed,10740,0,,,0.11,1,60.17,125140,0,38.49,45.06,59.29,73.61,86.76,80060,93720,123320,153110,180460,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,15-1230,Computer Support Specialists,broad,54240,0.7,,,0.54,13,38,79050,0.2,22.66,27.98,35.9,47.52,57.3,47140,58190,74680,98850,119170,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,15-1231,Computer Network Support Specialists,detailed,10950,2.4,,,0.11,4,37.51,78020,0.8,22.99,28.26,35.81,45.02,54.8,47810,58780,74490,93640,113980,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,15-1232,Computer User Support Specialists,detailed,43290,0.6,,,0.43,11,38.13,79310,0.2,22.55,27.91,35.93,47.84,57.3,46900,58050,74730,99510,119170,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,15-1240,Database and Network Administrators and Architects,broad,36270,0.5,,,0.36,10,47.05,97860,0.2,29.88,36.82,46.27,55.52,64.52,62140,76580,96240,115490,134190,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,15-1241,Computer Network Architects,detailed,4440,0.9,,,0.04,2,52.32,108830,0.3,35.19,40.73,50.06,62.09,72.45,73200,84710,104120,129150,150690,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,15-1242,Database Administrators,detailed,5950,0.8,,,0.06,2,49.85,103680,0.2,30.19,37.83,48.35,58.48,69.51,62800,78680,100570,121630,144580,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,15-1243,Database Architects,detailed,1130,1.1,,,0.01,~,52.67,109550,0.4,31.31,40.79,54.57,63.46,67.31,65120,84850,113500,132000,140000,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,15-1244,Network and Computer Systems Administrators,detailed,24740,0.7,,,0.25,9,45.17,93950,0.2,29.25,35.84,44.15,52.87,62.16,60840,74540,91820,109970,129290,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,15-1250,"Software and Web Developers, Programmers, and Testers",broad,31590,0.5,,,0.31,4,49.59,103140,0.2,31.38,39.01,49.26,59.18,64.81,65260,81140,102460,123090,134810,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,15-1251,Computer Programmers,detailed,8100,0.4,,,0.08,1,47.35,98500,0.3,29.28,36.29,47.64,56.65,61.48,60900,75480,99080,117830,127880,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,15-1252,Software Developers,detailed,19710,0.5,,,0.2,2,51.73,107590,0.2,35.07,42.3,50.88,60.89,66.75,72950,87980,105830,126640,138850,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,15-1253,Software Quality Assurance Analysts and Testers,detailed,1660,5,,,0.02,~,45.71,95080,1.2,29.16,37.43,44.95,52.4,65.6,60650,77840,93500,108980,136460,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,15-1254,Web Developers,detailed,1330,1.5,,,0.01,1,42.26,87890,0.6,28.31,33.39,39.47,48.82,60,58890,69450,82110,101550,124800,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,15-1255,Web and Digital Interface Designers,detailed,790,3,,,0.01,1,39.47,82100,0.7,23.97,28.84,37.45,47.59,58.17,49850,59990,77900,98980,120990,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,15-1290,Miscellaneous Computer Occupations,broad,98740,0.1,,,0.98,6,58.25,121150,0.1,35.68,46.07,58,70.5,80.45,74220,95820,120640,146640,167340,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,15-1299,"Computer Occupations, All Other",detailed,98740,0.1,,,0.98,6,58.25,121150,0.1,35.68,46.07,58,70.5,80.45,74220,95820,120640,146640,167340,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,15-2000,Mathematical Science Occupations,minor,27560,0.4,,,0.27,3,50.59,105230,0.1,25.21,34.03,47.96,64.63,80.42,52440,70790,99750,134430,167270,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,15-2010,Actuaries,broad,900,2.9,,,0.01,~,57.93,120490,0.9,28.46,38.48,57.17,75.53,87.12,59200,80050,118910,157090,181210,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,15-2011,Actuaries,detailed,900,2.9,,,0.01,~,57.93,120490,0.9,28.46,38.48,57.17,75.53,87.12,59200,80050,118910,157090,181210,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,15-2020,Mathematicians,broad,1170,0,,,0.01,~,63.83,132760,0,40.14,49.75,62.28,75.15,92.07,83490,103480,129540,156310,191510,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,15-2021,Mathematicians,detailed,1170,0,,,0.01,~,63.83,132760,0,40.14,49.75,62.28,75.15,92.07,83490,103480,129540,156310,191510,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,15-2030,Operations Research Analysts,broad,12350,0.5,,,0.12,2,49.8,103570,0.1,23.98,31.18,45.79,65.53,82.97,49880,64840,95240,136300,172580,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,15-2031,Operations Research Analysts,detailed,12350,0.5,,,0.12,2,49.8,103570,0.1,23.98,31.18,45.79,65.53,82.97,49880,64840,95240,136300,172580,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,15-2040,Statisticians,broad,7380,0.3,,,0.07,1,53.74,111780,0.1,29.46,39.01,54.05,67.01,76.89,61270,81140,112420,139380,159930,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,15-2041,Statisticians,detailed,7380,0.3,,,0.07,1,53.74,111780,0.1,29.46,39.01,54.05,67.01,76.89,61270,81140,112420,139380,159930,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,15-2050,Data Scientists,broad,4620,1.2,,,0.05,1,47.67,99150,0.5,30.34,37.64,45.39,54.6,67.57,63100,78300,94400,113570,140550,,
99,U.S.,1,US,99,"Federal, State, and Local Government, excluding State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)",sector,123,15-2051,Data Scientists,detailed,4620,1.2,,,0.05,1,47.67,99150,0.5,30.34,37.64,45.39,54.6,67.57,63100,78300,94400,113570,140550,,
